waawiijiiw,VTA,https://ojibwe.lib.umn.edu/main-entry/wiijiiw-vta,
nanisidawinaw,VTA,https://ojibwe.lib.umn.edu/main-entry/nisidawinaw-vta,
ayishpagoojin,VAI,https://ojibwe.lib.umn.edu/main-entry/ishpagoojin-vai,
bagamiinowag,VAIPL,https://ojibwe.lib.umn.edu/main-entry/bagamiinowag-vai-4c97fd09-4871-47ab-a2e6-90b351c2eedc,
ayabiitaw,VTA,https://ojibwe.lib.umn.edu/main-entry/abiitaw-vta,
naanaajigaade,VII,https://ojibwe.lib.umn.edu/main-entry/naajigaade-vii,
dadibaabiishkoojige,VAI,https://ojibwe.lib.umn.edu/main-entry/dibaabiishkoojige-vai,
ayishpagoodoon,VTI,https://ojibwe.lib.umn.edu/main-entry/ishpagoodoon-vti2,
ayanimibizo,VAI,https://ojibwe.lib.umn.edu/main-entry/animibizo-vai,
obiiwayaa,VAI,https://ojibwe.lib.umn.edu/main-entry/obiiwayi-vai,
baabiiwisidoon,VTI,https://ojibwe.lib.umn.edu/main-entry/biiwisidoon-vti2,
maamiigiwen,VAIO,https://ojibwe.lib.umn.edu/main-entry/miigiwen-vai-o,
mamikaw,VTA,https://ojibwe.lib.umn.edu/main-entry/mikaw-vta,
ayinwe,VAI,https://ojibwe.lib.umn.edu/main-entry/inwe-vai,
baabaagijigaade,VII,https://ojibwe.lib.umn.edu/main-entry/baagijigaade-vii,
ayinaabadad,VII,https://ojibwe.lib.umn.edu/main-entry/inaabadad-vii,
maminjimenim,VTA,https://ojibwe.lib.umn.edu/main-entry/minjimenim-vta,
nanaandoojiinan,VTI,https://ojibwe.lib.umn.edu/main-entry/andoojiinan-vti,
ikwabiitaw,VTA,https://ojibwe.lib.umn.edu/main-entry/ikwabiitaw-vai,
baashkizwi,VTA,https://ojibwe.lib.umn.edu/main-entry/baashkizwi-vta-acf783a6-898f-476c-99f1-4ed45d026ed8,
dedewikwe,VAI,https://ojibwe.lib.umn.edu/main-entry/dewikwe-vai,
baabaakaakose,VII,https://ojibwe.lib.umn.edu/main-entry/baakaakose-vii,
nanaweyaasin,VII,https://ojibwe.lib.umn.edu/main-entry/nanawewyaasin-vii,
ayinendam,VAI,https://ojibwe.lib.umn.edu/main-entry/inendam-vai2,
gaagiishkaazhibikaa,VII,https://ojibwe.lib.umn.edu/main-entry/giishkaazhibikaa-vii,
dadewigaade,VAI,https://ojibwe.lib.umn.edu/main-entry/dewigaade-vai,
zaabendam,VAI,https://ojibwe.lib.umn.edu/main-entry/zaabendanzii-vai2,
ayadindan,VTI,https://ojibwe.lib.umn.edu/main-entry/adindan-vti,
babimakwazhiwe,VAI,https://ojibwe.lib.umn.edu/main-entry/bimakwazhiwe-vai,
gagaashiganzhii,VAI,https://ojibwe.lib.umn.edu/main-entry/gaashiganzhii-vai,
naanaanibaayawe,VAI,https://ojibwe.lib.umn.edu/main-entry/naanibaayawe-vai,
gaagiigidongwaam,VAI,https://ojibwe.lib.umn.edu/main-entry/gaagiigidongwaam-vai,
maminwendam,VAI,https://ojibwe.lib.umn.edu/main-entry/minwendam-vai2,
mamamige,VAI,https://ojibwe.lib.umn.edu/main-entry/mamige-vai,
mamanoominike,VAI,https://ojibwe.lib.umn.edu/main-entry/manoominike-vai,
neneshangaabiigizi,VAI,https://ojibwe.lib.umn.edu/main-entry/neshangaabiigizi-vai,
maminwendaagwad,VII,https://ojibwe.lib.umn.edu/main-entry/minwendaagwad-vii,
naanoondaagochige,VAI,https://ojibwe.lib.umn.edu/main-entry/noondaagochige-vai,
nanaandawishibe,VAI,https://ojibwe.lib.umn.edu/main-entry/andawishibe-vai,
maamaagojiibidoon,VTI,https://ojibwe.lib.umn.edu/main-entry/maagojiibidoon-vti2,
ayagim,VTA,https://ojibwe.lib.umn.edu/main-entry/agim-vta,
baabaakaakonan,VTI,https://ojibwe.lib.umn.edu/main-entry/baakaakonan-vti,
inishkoodoon,VTI,https://ojibwe.lib.umn.edu/main-entry/inishkoodoon-vti,
jaajiisakii,VAI,https://ojibwe.lib.umn.edu/main-entry/jiisakii-vai,
aayaabitoobii,VII,https://ojibwe.lib.umn.edu/main-entry/aabitoobii-vii,
gwekendam,VAI,https://ojibwe.lib.umn.edu/main-entry/gwekendam-vai,
zaazaagewe,VAI,https://ojibwe.lib.umn.edu/main-entry/zaagewe-vai,
zhiiwaagaminan,VTI,https://ojibwe.lib.umn.edu/main-entry/zhiiwaagamininan-vti,
maamaajiibatoo,VAI,https://ojibwe.lib.umn.edu/main-entry/maajiibatoo-vai,
baabaataase,VAI,https://ojibwe.lib.umn.edu/main-entry/baataase-vai,
maamiinidiwag,VAI,https://ojibwe.lib.umn.edu/main-entry/miinidiwag-vai,
ayagonjim,VTA,https://ojibwe.lib.umn.edu/main-entry/agonjim-vta,
gaagaasiinaagane,VAI,https://ojibwe.lib.umn.edu/main-entry/gaasiinaagane-vai,
ayagaasadeyaabikad,VII,https://ojibwe.lib.umn.edu/main-entry/agaasadeyaabikad-vii,
daadaashkikwadin,VII,https://ojibwe.lib.umn.edu/main-entry/daashkikwadin-vii,
babigishkanani,VAI,https://ojibwe.lib.umn.edu/main-entry/bigishkanani-vai,
maamiizii,VAI,https://ojibwe.lib.umn.edu/main-entry/miizii-vai,
wawombaasin,VII,https://ojibwe.lib.umn.edu/main-entry/ombaasin-vii,
dadawibijige,VAI,https://ojibwe.lib.umn.edu/main-entry/dawibijige-vai,
baabiina'an,VTI,https://ojibwe.lib.umn.edu/main-entry/biina-an-vti,
gaagiimaabi,VAI,https://ojibwe.lib.umn.edu/main-entry/giimaabi-vai,
ayangobizo,VAI,https://ojibwe.lib.umn.edu/main-entry/angobizo-vai,
gagagwaadagitoo,VAI,https://ojibwe.lib.umn.edu/main-entry/gagwaadagitoo-vai,
gwaakwaashkwesidoon,VTI,https://ojibwe.lib.umn.edu/main-entry/gwaakwaashkwesidoon-vti,
nanagaashkaa,VII,https://ojibwe.lib.umn.edu/main-entry/nagaashkaa-vii,
mamashkawapidoon,VTI,https://ojibwe.lib.umn.edu/main-entry/mashkawapidoon-vti2,
wawonzaamaakide,VII,https://ojibwe.lib.umn.edu/main-entry/onzaamaakide-vii,
ojiishanowe,VAI,https://ojibwe.lib.umn.edu/main-entry/ojiishanowe-vai-c76b8af0-39bf-4295-a750-35f8c1f6c49e,
maminwashkine,VII,https://ojibwe.lib.umn.edu/main-entry/minwashkine-vii,
wawombigamizige,VAI,https://ojibwe.lib.umn.edu/main-entry/ombigamizige-vai,
ginwaakokoozhe,VAI,https://ojibwe.lib.umn.edu/main-entry/ginwaakoshkoonzhe-vai,
ayabwe,VAI,https://ojibwe.lib.umn.edu/main-entry/abwe-vai,
wawozhaawashkwaa,VII,https://ojibwe.lib.umn.edu/main-entry/ozhaawashkwaa-vii,
mamitose,VAI,https://ojibwe.lib.umn.edu/main-entry/mitose-vai,
gaagiimoojitaa,VAI,https://ojibwe.lib.umn.edu/main-entry/giimoojitaa-vai,
mamichizideshin,VAI,https://ojibwe.lib.umn.edu/main-entry/michizideshin-vai,
dadagonigaazo,VAI,https://ojibwe.lib.umn.edu/main-entry/dagonigaazo-vai,
wewebinigaazo,VAI,https://ojibwe.lib.umn.edu/main-entry/webinigaazo-vai,
ayindazhitaa,VAI,https://ojibwe.lib.umn.edu/main-entry/dazhitaa-vai,
nanagishkodaadiwag,VAI,https://ojibwe.lib.umn.edu/main-entry/nagishkodaadiwag-vai,
mamajigiizhwe,VAI,https://ojibwe.lib.umn.edu/main-entry/majigiizhwe-vai,
bakobiiba'iwe,VAI,https://ojibwe.lib.umn.edu/main-entry/bakobiiba-iwewag-vai,
dadimii,VII,https://ojibwe.lib.umn.edu/main-entry/dimii-vii,
niishtana-shi-niizhwaaswaginzo,VAI,https://ojibwe.lib.umn.edu/main-entry/niishtana-ashi-niizhwaaswaginzo-vai,
mangadeyiigizhan,VTI,https://ojibwe.lib.umn.edu/main-entry/mangadeyiizhan-vti,
ayizhinaagozi,VAI,https://ojibwe.lib.umn.edu/main-entry/izhinaagozi-vai,
wewiibendam,VAI,https://ojibwe.lib.umn.edu/main-entry/wewiibendam-vai,
ayishkodewan,VII,https://ojibwe.lib.umn.edu/main-entry/ishkodewan-vii,
giziisidoon,VTI,https://ojibwe.lib.umn.edu/main-entry/giziiisidoon-vti2,
waawiimbaa,VII,https://ojibwe.lib.umn.edu/main-entry/wiimbaa-vii,
odita'wi,VTA,https://ojibwe.lib.umn.edu/main-entry/odita-vta,
ayanweshin,VAI,https://ojibwe.lib.umn.edu/main-entry/anweshin-vai,
dadibendaagwad,VII,https://ojibwe.lib.umn.edu/main-entry/dibendaagwad-vii,
ayagaasaabikad,VII,https://ojibwe.lib.umn.edu/main-entry/agaasaabikad-vii,
naningide,VII,https://ojibwe.lib.umn.edu/main-entry/ningide-vii,
noogishkaatoon,VTI,https://ojibwe.lib.umn.edu/main-entry/d9e44eb6-c24e-453c-9b8a-02689b4c53d5,
na'iigisidoon,VTI,https://ojibwe.lib.umn.edu/main-entry/na-iigisidoon-vti,
ayizhimaagozi,VAI,https://ojibwe.lib.umn.edu/main-entry/izhimaagozi-vai,
gaagiikimanizi,VAI,https://ojibwe.lib.umn.edu/main-entry/giikimanizi-vai,
ozhisin,VII,https://ojibwe.lib.umn.edu/main-entry/ozhisin-vai,
jekibiisin,VII,https://ojibwe.lib.umn.edu/main-entry/cc1d2650-21ef-4614-8817-e83e7241cd34,
dadagon,VTA,https://ojibwe.lib.umn.edu/main-entry/dagon-vta,
baabaapi'idiwag,VAI,https://ojibwe.lib.umn.edu/main-entry/baapi-idiwag-vai,
wawanibizo,VAI,https://ojibwe.lib.umn.edu/main-entry/wanibizo-vai,
baabiiwaandagaasin,VII,https://ojibwe.lib.umn.edu/main-entry/biiwaandagaasin-vii,
wawanisin,VII,https://ojibwe.lib.umn.edu/main-entry/wanisin-vii,
andoobiiganjige,VAI,https://ojibwe.lib.umn.edu/main-entry/nandoobiiganjige-vai,
andoobiiganjige,VAI,https://ojibwe.lib.umn.edu/main-entry/nandoobiiganjige-vai,
zazaaginikeshin,VAI,https://ojibwe.lib.umn.edu/main-entry/zaaginikeshin-vai,
ayizhimaam,VTA,https://ojibwe.lib.umn.edu/main-entry/izhimaam-vta,
babaagaabi,VAI,https://ojibwe.lib.umn.edu/main-entry/baagaabi-vai,
mamaajise,VII,https://ojibwe.lib.umn.edu/main-entry/maajise-vii,
wiijibatoom,VTA,https://ojibwe.lib.umn.edu/main-entry/wiijibatoom-vta-7c93ae37-1d73-4b5e-9f43-b37d72c6bfea,
biindooneweba'wi,VTA,https://ojibwe.lib.umn.edu/main-entry/biindooneweba-waad-vta,
nanandobani,VAI,https://ojibwe.lib.umn.edu/main-entry/nandobani-vai,
daadiitibishkaw,VTA,https://ojibwe.lib.umn.edu/main-entry/diitibishkaw-vta,
maazhingwaam,VAI,https://ojibwe.lib.umn.edu/main-entry/maazhingwaam-vai,
ozhi-ayaan,VAIO,https://ojibwe.lib.umn.edu/main-entry/ozhi-ayaan-vti,
gaganoozh,VTA,https://ojibwe.lib.umn.edu/main-entry/ganoozh-vta,
ayishpishin,VAI,https://ojibwe.lib.umn.edu/main-entry/ishpishin-vai,
gagizhiiwe,VAI,https://ojibwe.lib.umn.edu/main-entry/gizhiiwe-vai,
wiisagidooskwane,VAI,https://ojibwe.lib.umn.edu/main-entry/wiisagidooskwane-vai-0d7537a1-f09f-4715-993c-48bc1e080a73,
didibinan,VTI,https://ojibwe.lib.umn.edu/main-entry/didibide-vti,
zhazhiibanaabaawe,VAI,https://ojibwe.lib.umn.edu/main-entry/zhiibanaabaawe-vai,
wewebin,VTA,https://ojibwe.lib.umn.edu/main-entry/webin-vta,
gagodinan,VTI,https://ojibwe.lib.umn.edu/main-entry/godinan-vti,
wawomigii,VAI,https://ojibwe.lib.umn.edu/main-entry/omigii-vai,
niishtana-shi-naanwaginzo,VAI,https://ojibwe.lib.umn.edu/main-entry/niishtana-ashi-naanwaginzo-vai,
maamaanaadad,VII,https://ojibwe.lib.umn.edu/main-entry/maanaadad-vii,
niiskaanikwe,VAI,https://ojibwe.lib.umn.edu/main-entry/niiskaanikwe-vai-9c04f759-d5c1-4f43-8439-91248ce97fb8,
zhaazhiibii,VAI,https://ojibwe.lib.umn.edu/main-entry/zhiibii-vai,
gabaatoon,VTI,https://ojibwe.lib.umn.edu/main-entry/gabaatoon-vti2-a92ea100-814f-4a51-a198-1eac01f083f5,
maamaakizi,VAI,https://ojibwe.lib.umn.edu/main-entry/maakizi-vai,
gaagiimii,VAI,https://ojibwe.lib.umn.edu/main-entry/giimii-vai,
baabaagizide,VAI,https://ojibwe.lib.umn.edu/main-entry/baagizide-vai,
mangadezhigwane,VAI,https://ojibwe.lib.umn.edu/main-entry/s-he-a-fish-has-a-wide-tail-vai,
gaagiimoodad,VII,https://ojibwe.lib.umn.edu/main-entry/giimoodad-vii,
naanoondeshin,VAI,https://ojibwe.lib.umn.edu/main-entry/noondeshin-vai,
ayindoodam,VAI,https://ojibwe.lib.umn.edu/main-entry/doodam-vai2,
waawiidige,VAI,https://ojibwe.lib.umn.edu/main-entry/wiidige-vai,
ayagindamaw,VTA,https://ojibwe.lib.umn.edu/main-entry/agindamaw-vta,
maminikwe,VAI,https://ojibwe.lib.umn.edu/main-entry/minikwe-vai,
bimaadaga'oozh,VTA,https://ojibwe.lib.umn.edu/main-entry/bimaadaga-oozh-vti2,
nanagamo,VAI,https://ojibwe.lib.umn.edu/main-entry/nagamo-vai,
naaniimi,VAI,https://ojibwe.lib.umn.edu/main-entry/niimi-vai,
baapaawiwebinan,VTI,https://ojibwe.lib.umn.edu/main-entry/baapaawiwebinan-vta,
niso-dibaabiishkoojiganezi,VAI,https://ojibwe.lib.umn.edu/main-entry/niso-dibaabiishkoojiganezi-vai-e4618df2-e8a5-4f24-aaa3-27bef5e07fd9,
ziinaakwa'ige,VAI,https://ojibwe.lib.umn.edu/main-entry/ziinaakwa-ige-vii,
naanooshkaachigaade,VII,https://ojibwe.lib.umn.edu/main-entry/nooshkaachigaade-vii,
niisaanendam,VAI,https://ojibwe.lib.umn.edu/main-entry/niisaanendam-vai,
aayaazhawibatoo,VAI,https://ojibwe.lib.umn.edu/main-entry/aazhawibatoo-vai,
gaagiiyose,VAI,https://ojibwe.lib.umn.edu/main-entry/giiyose-vai,
ayagoojige,VAI,https://ojibwe.lib.umn.edu/main-entry/agoojige-vai,
baabookobidoon,VTI,https://ojibwe.lib.umn.edu/main-entry/bookobidoon-vti2,
nanibiiwan,VII,https://ojibwe.lib.umn.edu/main-entry/nibiiwan-vii,
ziswewebin,VTA,https://ojibwe.lib.umn.edu/main-entry/ziswebin-vta,
minonan,VTI,https://ojibwe.lib.umn.edu/main-entry/minonan-vti-0aa5aba2-18f4-4acc-993e-be663c11b2e5,
naanoogibatoo,VAI,https://ojibwe.lib.umn.edu/main-entry/noogibatoo-vai,
naazibiiwanen,VAIO,https://ojibwe.lib.umn.edu/main-entry/naazibiiwane-vai,
gaagaadoon,VTI,https://ojibwe.lib.umn.edu/main-entry/gaadoon-vti2,
baabaakaakosin,VII,https://ojibwe.lib.umn.edu/main-entry/baakaakosin-vii,
mamikoojiin,VTA,https://ojibwe.lib.umn.edu/main-entry/mikoojiin-vta,
maamaazhimaaso,VAI,https://ojibwe.lib.umn.edu/main-entry/maazhimaaso-vai,
naaniisaakiiwebatoo,VAI,https://ojibwe.lib.umn.edu/main-entry/niisaakiiwebatoo-vai,
aayaanikeshkaw,VTA,https://ojibwe.lib.umn.edu/main-entry/aanikeshkaw-vta,
zaabowesii,VAI,https://ojibwe.lib.umn.edu/main-entry/zaabowe-vai,
baabiigobidoon,VTI,https://ojibwe.lib.umn.edu/main-entry/biigobidoon-vti2,
gagawaasin,VII,https://ojibwe.lib.umn.edu/main-entry/gawaasin-vii,
ayagaasaabiigizi,VAI,https://ojibwe.lib.umn.edu/main-entry/agaasaabiigizi-vai,
apishimonikaagen,VAIO,https://ojibwe.lib.umn.edu/main-entry/apishimonikaage-vai,
mamanise,VAI,https://ojibwe.lib.umn.edu/main-entry/manise-vai,
mamaniwiigwaase,VAI,https://ojibwe.lib.umn.edu/main-entry/maniwiigwaase-vai,
dadazhonikeni,VAI,https://ojibwe.lib.umn.edu/main-entry/dazhonikeni-vai,
naniboowinike,VAI,https://ojibwe.lib.umn.edu/main-entry/niboowinike-vai,
biindaabikibidoon,VTI,https://ojibwe.lib.umn.edu/main-entry/biindaabikibidoon-vti,
gaagiichiwakwaane,VAI,https://ojibwe.lib.umn.edu/main-entry/giichiwakwaane-vai,
ayinaajimo,VAI,https://ojibwe.lib.umn.edu/main-entry/inaajimo-vai,
zazagimekaamagad,VII,https://ojibwe.lib.umn.edu/main-entry/zagimekaa-vii,
ayagomo,VAI,https://ojibwe.lib.umn.edu/main-entry/agomo-vai,
aazhawaakwagwinjin,VAI,https://ojibwe.lib.umn.edu/main-entry/aazhawaakwagonjin-vai,
ningwadaawanga'wi,VTA,https://ojibwe.lib.umn.edu/main-entry/ningwadaawanga-wi-vta-4a8db15e-1fd4-40fb-85dc-3ad6b0b776b0,
gaagiigido,VAI,https://ojibwe.lib.umn.edu/main-entry/giigido-vai,
zazagininjiin,VTA,https://ojibwe.lib.umn.edu/main-entry/zagininjiin-vta,
gaagiiwitaashkaa,VAI,https://ojibwe.lib.umn.edu/main-entry/giiwitaashkaa-vai,
mookaagonaso,VAI,https://ojibwe.lib.umn.edu/main-entry/mookaaganaso-vai,
gaganawendan,VTI,https://ojibwe.lib.umn.edu/main-entry/ganawendan-vti,
maminomaagwad,VII,https://ojibwe.lib.umn.edu/main-entry/minomaagwad-vii,
babagamaasin,VII,https://ojibwe.lib.umn.edu/main-entry/bagamaasin-vii,
oshkiwaakaa'igane,VAI,https://ojibwe.lib.umn.edu/main-entry/oshkiwaakaa-igane-vai-79b50587-3c2f-48c4-ad9d-bc56d7366621,
ayajidagoojin,VAI,https://ojibwe.lib.umn.edu/main-entry/ajidagoojin-vai,
ningwaabaawadoon,VTI,https://ojibwe.lib.umn.edu/main-entry/ningwaabaawadoon-vti,
naabigwa'oojige,VAI,https://ojibwe.lib.umn.edu/main-entry/00d5b2c3-1513-44b4-9c12-e74988e0e8c1,
gagopiwidoon,VTI,https://ojibwe.lib.umn.edu/main-entry/gopiwidoon-vti2,
baabookoshkan,VTI,https://ojibwe.lib.umn.edu/main-entry/bookoshkan-vti,
baabaataashin,VAI,https://ojibwe.lib.umn.edu/main-entry/baataashin-vai,
ayindaa,VAI,https://ojibwe.lib.umn.edu/main-entry/daa-vai,
ayayaa,VAI,https://ojibwe.lib.umn.edu/main-entry/ayaa-vai,
manezin,VAIO,https://ojibwe.lib.umn.edu/main-entry/manezi-vai-o,
maamaajitoon,VTI,https://ojibwe.lib.umn.edu/main-entry/maajitoon-vti2,
ayizhiwidaw,VTA,https://ojibwe.lib.umn.edu/main-entry/izhiwidaw-vta,
mamiskwaakwadoon,VIIPL,https://ojibwe.lib.umn.edu/main-entry/miskwaakwad-vii,
bichiboozh,VTA,https://ojibwe.lib.umn.edu/main-entry/bizhiboozh-vta,
gidaan,VTI,https://ojibwe.lib.umn.edu/main-entry/gidaan-vti4,
naaniisaakiiwe,VAI,https://ojibwe.lib.umn.edu/main-entry/niisaakiiwe-vai,
gwayakwa'amii,VAI,https://ojibwe.lib.umn.edu/main-entry/gwayakwa-amii-vai-89639112-ac81-447e-9557-2c7182702d79,
zhaabwakwazhiwe,VAI,https://ojibwe.lib.umn.edu/main-entry/zhaabokwazhiwe-vai,
gaagiiwashkwebii,VAI,https://ojibwe.lib.umn.edu/main-entry/giiwashkwebii-vai,
naanooginan,VTI,https://ojibwe.lib.umn.edu/main-entry/nooginan-vti,
waawiisagan,VII,https://ojibwe.lib.umn.edu/main-entry/wiisagan-vii,
maminwaapi,VAI,https://ojibwe.lib.umn.edu/main-entry/minwaapi-vai,
mamazinigwaade,VII,https://ojibwe.lib.umn.edu/main-entry/mazinigwaade-vii,
wawanendam,VAI,https://ojibwe.lib.umn.edu/main-entry/wanendam-vai2,
gichiwishkaa,VAI,https://ojibwe.lib.umn.edu/main-entry/gichiwishkaa-vii-be7e676b-3833-48c2-aecd-3801a5556444,
nanibaa,VAI,https://ojibwe.lib.umn.edu/main-entry/nibaa-vai,
babakade,VAI,https://ojibwe.lib.umn.edu/main-entry/bakade-vai,
ayadaam,VTA,https://ojibwe.lib.umn.edu/main-entry/adaam-vta,
waawiishkoban,VII,https://ojibwe.lib.umn.edu/main-entry/wiishkoban-vii,
gaagiizikan,VTI,https://ojibwe.lib.umn.edu/main-entry/giizikan-vti,
babagamaapi,VAI,https://ojibwe.lib.umn.edu/main-entry/bagamaapi-vai,
agaasiino,VAI,https://ojibwe.lib.umn.edu/main-entry/agaasiinowag-vai,
wewebizonikaagen,VAIO,https://ojibwe.lib.umn.edu/main-entry/wewebizonikaage-vai-o,
gichiwin,VTA,https://ojibwe.lib.umn.edu/main-entry/gichiwizh-vta,
ayakawaabi,VAI,https://ojibwe.lib.umn.edu/main-entry/akawaabi-vai,
aayaabadizi,VAI,https://ojibwe.lib.umn.edu/main-entry/aabadizi-vai,
nanapaazikan,VTI,https://ojibwe.lib.umn.edu/main-entry/napaazikan-vti,
ayinanokii,VAI,https://ojibwe.lib.umn.edu/main-entry/inanokii-vai,
ayagawaatesin,VII,https://ojibwe.lib.umn.edu/main-entry/agawaatesin-vii,
nanishkizekwe,VAI,https://ojibwe.lib.umn.edu/main-entry/nishkizekwe-vai,
aayaanikoosin,VII,https://ojibwe.lib.umn.edu/main-entry/aanikoosin-vii,
neniizhiwag,VAIPL,https://ojibwe.lib.umn.edu/main-entry/niizhiwag-vai,
gagitigaadan,VTI,https://ojibwe.lib.umn.edu/main-entry/gitigaadan-vti,
inaabaminaagwad,VII,https://ojibwe.lib.umn.edu/main-entry/inaabaminaagwad-vii-2a75ea28-a753-4b08-8ca5-24f82fd2ebd4,
ayagwaabikide,VII,https://ojibwe.lib.umn.edu/main-entry/agwaabikide-vii,
mamigi,VAI,https://ojibwe.lib.umn.edu/main-entry/migi-vai,
mamazinigwaazo,VAI,https://ojibwe.lib.umn.edu/main-entry/mazinigwaazo-vai,
zagigwen,VTA,https://ojibwe.lib.umn.edu/main-entry/zagigwen-vai,
aayaatwaakoshim,VTA,https://ojibwe.lib.umn.edu/main-entry/aatwaakoshim-vta,
mawingwaam,VAI,https://ojibwe.lib.umn.edu/main-entry/mawingwaam-vai,
ayinaakozi,VAI,https://ojibwe.lib.umn.edu/main-entry/inaakozi-vai,
wawoziigaa,VII,https://ojibwe.lib.umn.edu/main-entry/oziigaa-vii,
ayekobani'o,VAI,https://ojibwe.lib.umn.edu/main-entry/ayekobani-o-vai-1cf203f9-3269-4d35-ad25-b15e6c6e1a2f,
beshibii'wi,VTA,https://ojibwe.lib.umn.edu/main-entry/beshibii-vta,
ayamadin,VTA,https://ojibwe.lib.umn.edu/main-entry/amadin-vta,
gimooji-wanii'igaw,VTA,https://ojibwe.lib.umn.edu/main-entry/gimoojiwanii-igaw-vta,
naanooginan,VTA,https://ojibwe.lib.umn.edu/main-entry/noogin-vta,
okosinoon,VII,https://ojibwe.lib.umn.edu/main-entry/okosin-vii,
dadiitiba'oozo,VAI,https://ojibwe.lib.umn.edu/main-entry/dadiiitiba-oozo-vai,
gaagiinaa,VII,https://ojibwe.lib.umn.edu/main-entry/giinaa-vii,
aayaaswaakogaabawi,VAI,https://ojibwe.lib.umn.edu/main-entry/aaswaakogaabawi-vai,
dadakaasin,VII,https://ojibwe.lib.umn.edu/main-entry/dakaasin-vii,
mamikwendam,VAI,https://ojibwe.lib.umn.edu/main-entry/mikwendam-vai2,
mamakadewitawage,VAI,https://ojibwe.lib.umn.edu/main-entry/makadewitawage-vai,
ayagaasadeyiigizi,VAI,https://ojibwe.lib.umn.edu/main-entry/agaasadeyiigizi-vai,
gagizhaazh,VTA,https://ojibwe.lib.umn.edu/main-entry/gizhaazh-vta,
aanjinikaade,VII,https://ojibwe.lib.umn.edu/main-entry/aanjinikaade-vii-83da9b79-923e-4e19-9a20-944b82507d2b,
biidaa'ago,VAI,https://ojibwe.lib.umn.edu/main-entry/biida-ago-vai,
ayapagijige,VAI,https://ojibwe.lib.umn.edu/main-entry/apagijige-vai,
ningizwi,VTA,https://ojibwe.lib.umn.edu/main-entry/ningizwi-vta-2fe8296b-3fa9-413a-b58e-36acc42a189d,
baabiindaakwe,VAI,https://ojibwe.lib.umn.edu/main-entry/biindaakwe-vai,
gagizhiibizo,VAI,https://ojibwe.lib.umn.edu/main-entry/gizhiibizo-vai,
gaagaawe,VAI,https://ojibwe.lib.umn.edu/main-entry/gaawe-vai,
wawaawashkamon,VII,https://ojibwe.lib.umn.edu/main-entry/wawaawashkemon-vii,
ayishpaginde,VII,https://ojibwe.lib.umn.edu/main-entry/ishpaginde-vii,
babimishkaa,VAI,https://ojibwe.lib.umn.edu/main-entry/bimishkaa-vai,
miiwanaandam,VAI,https://ojibwe.lib.umn.edu/main-entry/miiwanaandam-vai,
biindaabika',VTA,https://ojibwe.lib.umn.edu/main-entry/biindaabika-wi-vta,
ziswewebinan,VTI,https://ojibwe.lib.umn.edu/main-entry/ziswebinan-vti,
biindaabika'wi,VTA,https://ojibwe.lib.umn.edu/main-entry/biindaabika-wi-vta-5202e793-83b8-4489-b1a6-9472eb48b52d,
naanaadin,VTI,https://ojibwe.lib.umn.edu/main-entry/naadin-vti3,
maminomaatewan,VIIPL,https://ojibwe.lib.umn.edu/main-entry/minomaate-vii,
baazhijiweba'wi,VTA,https://ojibwe.lib.umn.edu/main-entry/baazhijiweba-wi-vta-01b2f447-8115-4af6-8fe3-f9a85ffd4950,
ayawazo,VAI,https://ojibwe.lib.umn.edu/main-entry/awazo-vai,
maamaagonan,VTI,https://ojibwe.lib.umn.edu/main-entry/maagonan-vti,
gaashkanagekwa'wi,VTA,https://ojibwe.lib.umn.edu/main-entry/gaashkanagwekwa-wi-vta,
ayajijibizo,VAI,https://ojibwe.lib.umn.edu/main-entry/ajijibizo-vai,
aayaanzikonaye,VAI,https://ojibwe.lib.umn.edu/main-entry/aanzikonaye-vai,
nanagadan,VTI,https://ojibwe.lib.umn.edu/main-entry/nagadan-vti,
mamakandwe,VAI,https://ojibwe.lib.umn.edu/main-entry/makandwe-vai,
ayadaawange,VAI,https://ojibwe.lib.umn.edu/main-entry/adaawange-vai,
gagizhiise,VAI,https://ojibwe.lib.umn.edu/main-entry/gizhiise-vai,
wanawe'wi,VTA,https://ojibwe.lib.umn.edu/main-entry/wanawe-vta,
bebengwan,VII,https://ojibwe.lib.umn.edu/main-entry/bengwan-vii,
gagwanabishkaa,VAI,https://ojibwe.lib.umn.edu/main-entry/gwanabishkaa-vai,
naaniisibidoon,VTI,https://ojibwe.lib.umn.edu/main-entry/niisibidoon-vti2,
gaagiiwanimo,VAI,https://ojibwe.lib.umn.edu/main-entry/giiwanimo-vai,
zazagakinige,VAI,https://ojibwe.lib.umn.edu/main-entry/zagakinige-vai,
gaagaashkibaazo,VAI,https://ojibwe.lib.umn.edu/main-entry/gaashkibaazo-vai,
ayinamon,VII,https://ojibwe.lib.umn.edu/main-entry/inamon-vii,
gaagiishkiboodoon,VTI,https://ojibwe.lib.umn.edu/main-entry/giishkiboodoon-vti2,
gashkigwaajigaagen,VAIO,https://ojibwe.lib.umn.edu/main-entry/gashkigwaajigaagen-vai,
biningwaam,VAI,https://ojibwe.lib.umn.edu/main-entry/biningwaam-vai,
zazagininjiinidiwag,VAI,https://ojibwe.lib.umn.edu/main-entry/zagininjiinidiwag-vai,
gagwanabishkan,VTI,https://ojibwe.lib.umn.edu/main-entry/gwanabishkan-vti,
